mes,abra,A/C/F,d1,d2,H,Perim elip,sup elip cm2,sup elip m2 (solo elipse),PROF,sup abra cm2 (elip+prof),sup m2 (elip+prof),Cat Tam,diag,NIVEL,C/agua,Cat Prof,Sp,# spp,Categoría Riq,c/s veg,Núm. Ind.,Plántulas,Fondo,Pared,Periferia,d1,d2,cob m2,cob cm2,,,,,,,,,,,,
01/05/2012,1.15,,,,,,,,,,,,,,,,Samolus,,,,,,,,0,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.16,1,39,28,0.026954778,105.9537596,857.655,0.086,27,3718.406,0.372,2,,0,0,1,Samolus,1,1,1,,,,1,0,9,8,0.00565488,56.5488,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,8,21,0.01319472,131.9472,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,5,7,0.0027489,27.489,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,6,19,0.00895356,89.5356,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,8,9,0.00565488,56.5488,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,20,8,0.0125664,125.664,,,,,,,,,,,,
01/05/2012,1.16,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,19,10,0.0149226,149.226,,,,,,,,,,,,
01/05/2012,1.17,1,7,32,0.410913872,67.73587162,175.929,0.018,24,1801.590,0.180,1,,0,0,1,Samolus,1,1,1,,,1,,0,10,4,0.0031416,31.416,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,10,10,0.007854,78.54,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,12,8,0.00753984,75.3984,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,6,0.00141372,14.1372,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,1,3,0.00023562,2.3562,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,5,0.0011781,11.781,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,4,0.00125664,12.5664,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,13,18,0.01837836,183.7836,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,8,17,0.01068144,106.8144,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,14,9,0.00989604,98.9604,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,22,8,0.01382304,138.2304,,,,,,,,,,,,
01/05/2012,1.17,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,4,3,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.18,1,23,21,0.002066116,69.15074291,379.347,0.038,42,3283.679,0.328,1,,0,0,2,Samolus,2,2,1,,,1,,0,6,8,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.18,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,4,0.0015708,15.708,,,,,,,,,,,,
01/05/2012,1.18,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,6,6,0.00282744,28.2744,,,,,,,,,,,,
01/05/2012,1.18,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,7,5,0.0027489,27.489,,,,,,,,,,,,
01/05/2012,1.18,,,,,,,,,,,,,,,,Distichlis,,,,,,,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.19,1,19,39,0.118906064,93.8352111,581.980,0.058,13,1801.838,0.180,2,,0,0,1,Flaveria,3,3,1,,,1,,0,33,23,0.05961186,596.1186,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Flaveria,,,,,,1,,0,7,9,0.00494802,49.4802,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Flaveria,,,,,,1,,0,19,30,0.0447678,447.678,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,11,16,0.01382304,138.2304,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,8,6,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,10,8,0.0062832,62.832,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,7,5,0.0027489,27.489,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,6,6,0.00282744,28.2744,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,16,9,0.01130976,113.0976,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,3,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,6,4,0.00188496,18.8496,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,3,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,8,0.00251328,25.1328,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,2,4,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,10,7,0.0054978,54.978,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,18,12,0.01696464,169.6464,,,,,,,,,,,,
01/05/2012,1.19,,,,,,,,,,,,,,,,Distichlis,,,,,,1,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.2O,1,42,41,0.000145159,130.3808265,1352.456,0.135,25,4611.976,0.461,3,,0,0,1,Flaveria,2,2,1,,,1,,0,41,34,0.10948476,1094.8476,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,1,,0,24,40,0.0753984,753.984,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,,1,0,8,12,0.00753984,75.3984,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,,,1,17,23,0.03070914,307.0914,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,,,1,8,3,0.00188496,18.8496,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,,,1,6,13,0.00612612,61.2612,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Flaveria,,,,,,,,1,10,7,0.0054978,54.978,,,,,,,,,,,,
01/05/2012,1.2O,,,,,,,,,,,,,,,,Distichlis,,,,,,1,,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.2,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.21,1,20,23,0.004867496,67.62645992,361.283,0.036,90,6447.665,0.645,1,,0,0,5,Samolus,4,4,1,,,,1,0,6,8,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,10,13,0.0102102,102.102,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,8,8,0.00502656,50.2656,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,3,0.0011781,11.781,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Distichlis,,,,,,,,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Haploestes,,,,,,,,1,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,6,6,0.00282744,28.2744,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,9,9,0.00636174,63.6174,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,5,3,0.0011781,11.781,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,6,2,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,1,0,9,3,0.00212058,21.2058,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,,1,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,,1,6,12,0.00565488,56.5488,,,,,,,,,,,,
01/05/2012,1.21,,,,,,,,,,,,,,,,Schoenus,,,,,,,,1,9,4,0.00282744,28.2744,,,,,,,,,,,,
01/05/2012,1.22,1,42,25,0.064379595,106.9441633,824.668,0.082,39,4995.490,0.500,2,,0,0,2,Samolus,1,1,1,,,1,,0,13,9,0.00918918,91.8918,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,13,10,0.0102102,102.102,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,14,8,0.00879648,87.9648,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,6,8,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,6,5,0.0023562,23.562,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,6,12,0.00565488,56.5488,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,6,0.00188496,18.8496,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,1,0.00023562,2.3562,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.22,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.23,1,17,9,0.094674556,41.8132088,120.166,0.012,43,1918.134,0.192,1,,0,0,2,Flaveria,1,1,1,,,,1,0,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.24,1,36,29,0.011597633,102.3980111,819.956,0.082,44,5325.468,0.533,2,,0,0,2,Schoenus,3,3,1,,,1,,0,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Flaveria,,,,,,,1,0,28,23,0.05057976,505.7976,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,5,4,0.0015708,15.708,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,5,9,0.0035343,35.343,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,2,3,0.00047124,4.7124,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,17,13,0.01735734,173.5734,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,16,15,0.0188496,188.496,,,,,,,,,,,,
01/05/2012,1.24,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,11,13,0.01123122,112.3122,,,,,,,,,,,,
01/05/2012,1.25,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.26,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.27,1,18,25,0.026500811,67.9924825,353.429,0.035,43,3277.106,0.328,1,,0,0,2,Samolus,2,2,1,,,,1,0,9,12,0.00848232,84.8232,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,5,0.0011781,11.781,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,4,0.00125664,12.5664,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,13,11,0.01123122,112.3122,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,3,10,0.0023562,23.562,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,7,6,0.00329868,32.9868,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,10,0.003927,39.27,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,8,6,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.27,,,,,,,,,,,,,,,,Distichlis,,,,,,,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.28,1,26,22,0.006944444,75.52918029,449.248,0.045,15,1582.185,0.158,1,,0,0,1,Samolus,2,2,1,,,1,,0,4,7,0.00219912,21.9912,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,2,7,0.00109956,10.9956,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,10,5,0.003927,39.27,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,7,9,0.00494802,49.4802,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,2,3,0.00047124,4.7124,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,12,9,0.00848232,84.8232,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,11,9,0.00777546,77.7546,,,,,,,,,,,,
01/05/2012,1.28,,,,,,,,,,,,,,,,Distichlis,,,,,,,,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.29,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.3,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.3O,1,26,15,0.071980964,65.566901,306.305,0.031,19,1552.076,0.155,1,,0,0,1,Distichlis,2,2,1,,,,,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.3O,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,4,3,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.3O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,8,6,0.00376992,37.6992,,,,,,,,,,,,
01/05/2012,1.3O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,13,0.0051051,51.051,,,,,,,,,,,,
01/05/2012,1.3O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,35,13,0.0357357,357.357,,,,,,,,,,,,
01/05/2012,1.31,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.32,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.33,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.34,1,26,28,0.001371742,84.85209296,571.770,0.057,31,3202.185,0.320,2,,0,0,2,Samolus,2,2,1,,,,1,0,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,5,4,0.0015708,15.708,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,5,3,0.0011781,11.781,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,12,28,0.02638944,263.8944,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,9,3,0.00212058,21.2058,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,11,6,0.00518364,51.8364,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,5,0.0019635,19.635,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,11,16,0.01382304,138.2304,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,12,13,0.01225224,122.5224,,,,,,,,,,,,
01/05/2012,1.34,,,,,,,,,,,,,,,,Distichlis,,,,,,,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.35,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.36,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.37,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.38,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.39,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.4,1,24,32,0.020408163,88.41396864,603.186,0.060,20,2371.465,0.237,2,,0,0,1,Samolus,2,2,1,,,,1,0,1,2,0.00015708,1.5708,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,1,0,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,6,5,0.0023562,23.562,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,2,2,0.00031416,3.1416,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,5,2,0.0007854,7.854,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,4,5,0.0015708,15.708,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,3,3,0.00070686,7.0686,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,9,13,0.00918918,91.8918,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,9,13,0.00918918,91.8918,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,9,13,0.00918918,91.8918,,,,,,,,,,,,
01/05/2012,1.4,,,,,,,,,,,,,,,,Distichlis,,,,,,1,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.4O,1,26,19,0.024197531,71.11409101,387.987,0.039,19,1739.154,0.174,1,,0,0,1,Samolus,2,2,1,,,1,,0,5,4,0.0015708,15.708,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,3,4,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,17,15,0.0200277,200.277,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,9,9,0.00636174,63.6174,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,6,10,0.0047124,47.124,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,10,15,0.011781,117.81,,,,,,,,,,,,
01/05/2012,1.4O,,,,,,,,,,,,,,,,Distichlis,,,,,,,,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.41,1,22,16,0.024930748,60.06287446,276.460,0.028,24,1717.969,0.172,1,,0,0,1,Samolus,2,2,1,,,,1,0,11,9,0.00777546,77.7546,,,,,,,,,,,,
01/05/2012,1.41,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,7,4,0.00219912,21.9912,,,,,,,,,,,,
01/05/2012,1.41,,,,,,,,,,,,,,,,Samolus,,,,,,,,1,8,10,0.0062832,62.832,,,,,,,,,,,,
01/05/2012,1.41,,,,,,,,,,,,,,,,Distichlis,,,,,,,1,1,0.1,0.1,7.854E-07,0.007854,,,,,,,,,,,,
01/05/2012,1.42,0,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,cerrada,,,,,,,,,,,,
01/05/2012,1.43,1,74,46,0.054444444,191.0700449,2673.495,0.267,10,4584.196,0.458,4,,0,0,1,Samolus,2,2,1,,,1,,0,8,5,0.0031416,31.416,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,5,6,0.0023562,23.562,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,3,0.00094248,9.4248,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,5,5,0.0019635,19.635,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,2,1,0.00015708,1.5708,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,2,1,0.00015708,1.5708,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,8,3,0.00188496,18.8496,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,4,0.00125664,12.5664,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,2,0.00062832,6.2832,,,,,,,,,,,,
01/05/2012,1.43,,,,,,,,,,,,,,,,Samolus,,,,,,1,,0,4,4,0.00125664,12.5664,,,,,,,,,,,,
