years,month,sinkholes,level,algas,Cirsium,Dasylirion,Distichlis,Erigeron,Eustoma,Flaveria,Haploestes,nada,Nerysirenia,Polygala,Prosopis,Sabatia,Samolus,Schoenus,Sesuvium,Sporobolus,Total general
2009,mar,1.19,(en blanco),,,,7.85E-07,,,0.000003927,,,,,,,0.082003614,0.0027489,,,0.084757226
2009,mar,1.2,0,,,,,,,0.000176715,,,,,,,,,,,0.000176715
2009,mar,1.21,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,mar,1.21,(en blanco),,,,,,,,,,,,,,1.10E-05,,,,1.10E-05
2009,mar,1.22,42,,,,,,,,,,,,,1.57E-06,,,,,1.57E-06
2009,mar,1.22,(en blanco),,,,7.85E-07,,,,7.85E-07,,,,,,1.41E-05,,,,0.000015708
2009,mar,1.23,0,,,,,,,,,,,,,,0.0306306,,,,0.0306306
2009,mar,1.23,(en blanco),,,,,,,0.029531825,,,,,,,,,,,0.029531825
2009,mar,1.24,0,,,,,,,,,,,,,,,0.0565488,,,0.0565488
2009,mar,1.24,(en blanco),,,,7.85E-07,,,0.00282744,7.85E-07,,,,,,0.01237005,,,,0.015199061
2009,mar,1.25,0,,,,,,,,,,,,,,,0.0011781,,,0.0011781
2009,mar,1.25,(en blanco),,,,7.85E-07,,,0.00439824,,,,,,,0.00345576,0.00596904,,,0.013823825
2009,mar,1.26,0,,,,,,,,,,,,,,,0.00188496,,,0.00188496
2009,mar,1.26,(en blanco),,,,7.85E-07,,,0.0086394,,,,,,,0.00793254,0.00596904,,,0.022541765
2009,mar,1.27,0,,,,,,,0.0011781,,,,,,,,,,,0.0011781
2009,mar,1.27,(en blanco),,,,7.85E-07,,,,,,,,,,0.00424116,0.000019635,,,0.00426158
2009,mar,1.28,0,,,,,,,,,,,,,,,0.0047124,,,0.0047124
2009,mar,1.28,(en blanco),,,,,,,,,,,,,,0.01382304,0.00094248,,,0.01476552
2009,mar,1.29,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,1.29,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.31,0,,,,,,,,,,,,,,0.0047124,,,,0.0047124
2009,mar,1.31,(en blanco),,,,7.85E-07,,,,,,,,,,0.00070686,,,,0.000707645
2009,mar,1.32,0,,,,,,,,,,,,,,,0.0031416,,,0.0031416
2009,mar,1.32,(en blanco),,,,,,,0.00047124,,,,,,,0.00188496,,,,0.0023562
2009,mar,1.33,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.33,(en blanco),,,,,,,0.0007854,,,,,,,7.85E-07,0.0023562,,,0.003142385
2009,mar,1.34,1.5,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.34,(en blanco),,,,,,,,,,,,,,0.00376992,7.85E-07,,,0.003770705
2009,mar,1.35,0,,,,,,,,,0,,,,,,,,,0
2009,mar,1.36,0,,,,,,,,,,,,,,,0.00094248,,,0.00094248
2009,mar,1.36,(en blanco),,,,7.85E-07,,,,,,,,,,,0.00659736,,,0.006598145
2009,mar,1.37,0,,,,,,,,,,,,,,,0.00251328,,,0.00251328
2009,mar,1.37,(en blanco),,,,7.85E-07,,,0.0047124,,,,,,,0.00494802,0.03785628,,,0.047517485
2009,mar,1.38,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.38,(en blanco),,,,,,,,,,,,,,,0.00047124,,,0.00047124
2009,mar,1.39,0,,,,,,,,,,,,,,,0.0023562,,,0.0023562
2009,mar,1.39,(en blanco),,,,7.85E-07,,,0.0007854,,,,,,,0.00070686,0.00486948,,,0.006362525
2009,mar,1.4,11,,,,,,,,,,,,,,,0.0054978,,,0.0054978
2009,mar,1.4,(en blanco),,,,7.85E-07,,,,,,,,,,,0.0023562,,,0.002356985
2009,mar,1.41,5,,,,,,,0.00094248,,,,,,,,,,,0.00094248
2009,mar,1.41,(en blanco),,,,7.85E-07,,,0.00031416,,,,,,,,,,,0.000314945
2009,mar,1.42,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,mar,1.42,(en blanco),,,,0.01507968,,,,,,,,,,,0.002258025,,,0.017337705
2009,mar,1.43,0,,,,,,,,,,,,,,0.00384846,,,,0.00384846
2009,mar,1.43,(en blanco),,,,7.85E-07,,,0.04335408,,,,,,,0.0149226,0.001197735,,,0.0594752
2009,mar,1.44,0,,,,,,,7.85E-07,,,,,,,,,,,7.85E-07
2009,mar,1.44,(en blanco),,,,7.85E-07,,,,,,,,,,0.0514437,0.00722568,,,0.058670165
2009,mar,1.45,0,,,,,,,,,,,,,,0.00816816,,,,0.00816816
2009,mar,1.45,(en blanco),,,,,,,0.05639172,,,,,,,0.00298452,0.0066759,,,0.06605214
2009,mar,1.46,0,,,,,,,,,,,,,,0.00031416,,,,0.00031416
2009,mar,1.46,(en blanco),,,,1.57E-06,,,0.0015708,,,,,,,0.00149226,,,,0.003064631
2009,mar,1.47,0,,,,,,,,,,,,,,0.00848232,,,,0.00848232
2009,mar,1.47,(en blanco),,,,7.85E-07,,,,,,,,,,0.006207802,0.01319472,,,0.019403307
2009,mar,1.48,0,,,,,,,,,,,,,,,0.00125664,,,0.00125664
2009,mar,1.48,(en blanco),,,,,,,0.00376992,,,,,,,,,,,0.00376992
2009,mar,1.49,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2009,mar,1.49,(en blanco),,,,7.85E-07,,,,,,,,,,0.000944836,,,,0.000945622
2009,mar,1.5,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2009,mar,1.5,(en blanco),,,,,,,0.000944051,,,,,,,0.001258211,,,,0.002202262
2009,mar,1.51,30,,,,,,,,,,,,,,,0.38021214,,,0.38021214
2009,mar,1.51,(en blanco),,,,7.85E-07,,,0.0019635,,,,,,,0.01036728,,,,0.012331565
2009,mar,1.52,0,,,,,,,,,,,,,,,1.72756584,,,1.72756584
2009,mar,1.52,(en blanco),,,,1.72756584,,,0.28266546,,,,,,,0.17145282,,,,2.18168412
2009,mar,1.53,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,mar,1.53,(en blanco),,,,,,,,7.85E-07,,,,,,0.000714714,,,,0.000715499
2009,mar,1.54,0,,,,,,,,,,,,,,0.003927,,,,0.003927
2009,mar,1.54,(en blanco),,,,7.85E-07,,,0.03824898,,,,,,,0.04421802,,,0.0074613,0.089929085
2009,mar,1.55,6,,,,,,,,,0,,,,,,,,,0
2009,mar,1.56,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,mar,1.56,(en blanco),,,,,,,0.0074613,,,,,,,0.01861398,,,,0.02607528
2009,mar,1.57,5,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.57,(en blanco),,,,,,,0.00384846,,,,,,,0.011312902,,,0.00337722,0.018538582
2009,mar,1.58,0,,,,,,,,,,,,,,0.0259182,,,,0.0259182
2009,mar,1.58,(en blanco),,,,7.85E-07,,,0.00361284,,,,,,,0.01162392,,,,0.015237545
2009,mar,1.59,4,,,,,,,0.00094248,,,,,,,,,,,0.00094248
2009,mar,1.59,(en blanco),,,,7.85E-07,,,0.0031416,,,,,,,0.007072527,0.0058905,,,0.016105412
2009,mar,1.6,30,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.6,(en blanco),,,,,,,0.00058905,,,,,,,0.00070686,,,,0.00129591
2009,mar,1.61,0,,,,,,,0.0361284,,,,,,,,,,,0.0361284
2009,mar,1.61,(en blanco),,,,7.85E-07,,,,,,,,,,0.01460844,,,0.0047124,0.019321625
2009,mar,1.62,0,,,,,,,,,,,,,,0.0031416,,,,0.0031416
2009,mar,1.62,(en blanco),,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,mar,1.63,0,,,,,,,,,0,,,,,,,,,0
2009,mar,1.64,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2009,mar,1.64,(en blanco),,,,,,,,,,,,,,,,,0.0058905,0.0058905
2009,mar,1.65,0,,,,,,,,,,,,,,0.0031416,,,,0.0031416
2009,mar,1.65,(en blanco),,,,7.85E-07,,,0.00031416,,,,,,,0.000326726,,,,0.000641672
2009,mar,1.66,0,,,,,,,,,,,,,,0.0086394,,,,0.0086394
2009,mar,1.66,(en blanco),,,,7.85E-07,,,0.0463386,,,,,,,0.0769692,,,,0.123308585
2009,mar,1.67,0,,,,,,,0.01130976,,,,,,,,,,,0.01130976
2009,mar,1.67,(en blanco),,,,,,,,,,,,,,0.00188496,,,,0.00188496
2009,mar,1.68,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2009,mar,1.68,(en blanco),,,,,,,0.02741046,,,,,,,0.04351116,,,,0.07092162
2009,mar,1.69,0,,,,,,,,,,,,,,0.00659736,,,,0.00659736
2009,mar,1.69,(en blanco),,,,,,,0.0102102,,,,,,,0.010371992,,,0.00424116,0.024823352
2009,mar,1.7,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,1.7,(en blanco),,,,7.85E-07,,,,,,,,,,2.36E-06,,,,3.14E-06
2009,mar,1.71,35,7.85E-07,,,,,,,,,,,,,,,,,7.85E-07
2009,mar,1.71,(en blanco),,,,7.85E-07,,,0.04335408,,,,,,,0.0820743,,,0.00376992,0.129199085
2009,mar,1.72,0,,,,,,,,,,,,,,0.0361284,,,,0.0361284
2009,mar,1.72,(en blanco),,,,,,,2.36E-06,2.36E-06,,,,,,0.0337722,,,,0.033776912
2009,mar,1.73,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.73,(en blanco),,,,,,,,,,,,,,0.00494802,,,,0.00494802
2009,mar,1.74,0,,,,,,,,,,,,,,,1.00468368,,,1.00468368
2009,mar,1.74,(en blanco),,,,1.00468368,,,0.16194948,,,,,,,0.05607756,,,1.00468368,2.2273944
2009,mar,1.75,6,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.75,(en blanco),,,,,,,0.00565488,,,,,,,0.04775232,0.40660158,,,0.46000878
2009,mar,1.76,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,mar,1.76,(en blanco),,,,7.85E-07,,,0.1904595,,,,,,2.36E-06,0.02073456,,,,0.211197202
2009,mar,1.77,0,,,,,,,,,,,,,,,0.4783086,,,0.4783086
2009,mar,1.77,(en blanco),,,,7.85E-07,,,0.00424116,,,,,,,0.00871794,,,,0.012959885
2009,mar,1.78,0,,,,,,,,,,,,,,,0.29908032,,,0.29908032
2009,mar,1.78,(en blanco),,,,7.85E-07,,,0.0109956,,,,,,,0.0278817,,,0.02332638,0.062204465
2009,mar,1.79,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.79,(en blanco),,,,,,,0.0384846,,,,,,,0.01535457,,,,0.05383917
2009,mar,1.8,0,,,,,,,,,,,,,,0.0086394,,,,0.0086394
2009,mar,1.81,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.81,(en blanco),,,,,,,0.0054978,,,,,,,0.088933984,,,,0.094431784
2009,mar,1.82,0,,,,,,,,,,,,,,,7.07E-06,,,7.07E-06
2009,mar,1.82,(en blanco),,,,7.85E-07,,,0.10728564,,,,,,,0.05804106,,,0.047124,0.212451485
2009,mar,1.83,9,,,,,,,,,,,,,,,0.00636174,,,0.00636174
2009,mar,1.83,(en blanco),,,,7.85E-07,,,0.00659736,,,,,,,0.13752354,0.48215706,,0.38351082,1.009789565
2009,mar,1.84,9,,,,,,,,,,,,,,,1.61289744,,,1.61289744
2009,mar,1.84,(en blanco),,,,7.85E-07,,,,,,,,,,0.06605214,1.7208114,,1.57E-06,1.786865896
2009,mar,1.85,7,,,,,,,,,,,,,,,0.0282744,,,0.0282744
2009,mar,1.85,(en blanco),,,,7.85E-07,,,,,,,,,,0.07504497,0.2544696,,,0.329515355
2009,mar,1.86,6,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.86,(en blanco),,,,,,,0.011781,,,,,,,0.04775232,7.85E-07,,,0.059534105
2009,mar,1.87,0,,,,,,,,,,,,,,0.01507968,,,,0.01507968
2009,mar,1.87,(en blanco),,,,,,,0.01602216,,,,,,,0.09283428,0.000019635,,0.00801108,0.116887155
2009,mar,1.88,0,,,,,,,,,,,,,,0.01123122,,,,0.01123122
2009,mar,1.88,(en blanco),,,,,,,0.00691152,,,,,,,0.01225224,0.00109956,,,0.02026332
2009,mar,1.89,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.9,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.9,(en blanco),,,,,,,0.0027489,,,,,,,0.007857927,,,,0.010606827
2009,mar,1.91,0,,,,,,,0.003927,,,,,,,,,,,0.003927
2009,mar,1.92,0,,,,,,,0.0777546,,,,,,,,,,,0.0777546
2009,mar,1.92,(en blanco),,,,,,,0.04036956,,,,,,,0.04571028,0.00879648,,0.010347645,0.105223965
2009,mar,1.93,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,mar,1.93,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.94,3,,,,,,,,,,,,,,,,,0.00329868,0.00329868
2009,mar,1.95,0,,,,0.6609141,,,,,,,,,,,,,,0.6609141
2009,mar,1.95,(en blanco),,,,,,,0.04099788,,,,,,,0.03550008,,,,0.07649796
2009,mar,1.96,0,,,,0.00565488,,,,,,,,,,,,,,0.00565488
2009,mar,1.97,0,,,,,,,,,,,,,,0.0109956,,,,0.0109956
2009,mar,1.97,(en blanco),,,,0.0062832,,,,,,,,,,0.04626006,,,,0.05254326
2009,mar,1.98,0,,,,,,,,,,,,,,0.0102102,,,,0.0102102
2009,mar,1.98,(en blanco),,,,,,,0.00856086,,,,,,,0.02097018,,,,0.02953104
2009,mar,1.99,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2009,mar,1.99,(en blanco),,,,,,,0.00424116,,,,,,,,,,,0.00424116
2009,mar,2.1,0,,,,,,,,,,,,,,,0.00565488,,,0.00565488
2009,mar,2.1,(en blanco),,,,,,,0.0098175,,,,,,,0.0019635,0.00329868,,,0.01507968
2009,mar,2.11,0,,,,,,,,,,,,,,,0.023562,,,0.023562
2009,mar,2.11,(en blanco),,,,7.85E-07,,,0.00581196,,,,,,,0.01515822,,,,0.020970965
2009,mar,2.12,0,,,,,,,,,,,,,,0.0062832,,,,0.0062832
2009,mar,2.12,(en blanco),,,,,,,0.0027489,,,,,,,0.009122421,,,,0.011871321
2009,mar,2.13,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,2.13,(en blanco),,,,,,,,,,,,,,0.036053787,,,,0.036053787
2009,mar,2.14,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,mar,2.14,(en blanco),,,,7.85E-07,,,,,,,,,,0.00094248,,,0.0031416,0.004084865
2009,mar,2.15,0,,,,,,,,,,,,,,0.0027489,,,,0.0027489
2009,mar,2.15,(en blanco),,,,,,,0.0019635,,,,,,,,,,,0.0019635
2009,mar,2.16,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,2.16,(en blanco),,,,,,,,,,,,,,0.01358742,,,,0.01358742
2009,mar,2.17,0,,,,1.57E-06,,,,,,,,,,,,,,1.57E-06
2009,mar,2.17,(en blanco),,,,,,,0.0015708,,,,,,,0.0035343,,,,0.0051051
2009,mar,2.18,0,,,,,,,,,,,,,,0.0031416,,,,0.0031416
2009,mar,2.18,(en blanco),,,,7.85E-07,,,0.00455532,,,,,,,0.0109956,,,,0.015551705
2009,mar,2.19,0,,,,,,,,,,,,,,,,,0.00518364,0.00518364
2009,mar,2.19,(en blanco),,,,,,,,,,,,,,0.00494802,,,,0.00494802
2009,mar,2.2,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2009,mar,2.2,(en blanco),,,,7.85E-07,,,0.00345576,,,,,,,0.00463386,0.011329395,,,0.0194198
2009,mar,2.21,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,2.21,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,2.3,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,2.3,(en blanco),,,,,,,,,,,,,,0.0035343,,,,0.0035343
2009,mar,2.4,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,mar,2.4,(en blanco),,,,,,,,,,,,,,0.00683298,,,,0.00683298
2009,mar,2.5,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,2.5,(en blanco),,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,mar,2.6,9,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,mar,2.6,(en blanco),,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2009,mar,2.7,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,2.7,(en blanco),,,,7.85E-07,,,0.00565488,,,,,,,0.02371908,,,,0.029374745
2009,mar,2.8,0,,,,,,,,,,,,,,0.0027489,,,,0.0027489
2009,mar,2.8,(en blanco),,,,7.85E-07,,,,,,,,,,0.00094248,,,,0.000943265
2009,mar,4.1,2,,,,,,,,,,,,,,,,,0.0054978,0.0054978
2009,mar,4.1,(en blanco),,,,7.85E-07,,,,,,,,,,0.001417647,,,0.01005312,0.011471552
2009,mar,4.2,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2009,mar,4.2,(en blanco),,,,,,,,,,,,,,0.001182027,,,,0.001182027
2009,mar,4.3,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,mar,4.4,0,,,,,,,,,,,,,,,0.00125664,,,0.00125664
2009,mar,4.4,(en blanco),,,,,,,,,,,,,,2.36E-06,0.000019635,,,2.20E-05
2009,mar,4.5,0,,,,,,,,,0,,,,,,,,,0
2009,mar,4.6,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,4.6,(en blanco),,,,,,,0.00384846,,,,,,,0.0011781,,,,0.00502656
2009,mar,4.7,0,,,,,,,,,,,,,,,0.00007854,,,0.00007854
2009,mar,4.8,0,,,,,,,,,,,,,,,0.0451605,,,0.0451605
2009,mar,4.8,(en blanco),,,,,,,0.0019635,,,,,,,0.03518592,0.0027489,,,0.03989832
2009,mar,4.9,0,,,,,,,,,,,,,,,0.0054978,,,0.0054978
2009,mar,4.9,(en blanco),,,,,,,0.01048509,,,,,,,0.00435897,0.00950334,,,0.0243474
2009,mar,5.1,0,,,,,,,6.28E-06,,,,,,,,,,,6.28E-06
2009,mar,5.2,0,,,,,,,,,,,,,,,,,0.0043197,0.0043197
2009,mar,5.2,(en blanco),,,,,,,0.0011781,,,,,,,,,,,0.0011781
2009,mar,6.1,11,,,,,,,,7.85E-07,,,,,,,,,,7.85E-07
2009,mar,6.1,(en blanco),,,,,,,,,,,,,,,0.00188496,,,0.00188496
2009,mar,6.2,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,6.2,(en blanco),,,,,,,,,,,,,,0.00502656,,,,0.00502656
2009,mar,6.3,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,6.3,(en blanco),,,,,,,,,,,,,,0.01421574,,,,0.01421574
2009,mar,6.4,11,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,6.4,(en blanco),,,,,,,,,,,,,,0.007305791,,,,0.007305791
2009,mar,6.5,0,,,,,,,,,0,,,,,,,,,0
2009,mar,6.6,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,6.6,(en blanco),,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,mar,6.7,0,,,,,,,,,,,,,,,,,0.0031416,0.0031416
2009,mar,6.7,(en blanco),,,,7.85E-07,,,,,,,,,,0.00094248,,,,0.000943265
2009,mar,6.8,0,,,,,,,0.00141372,,,,,,,,,,,0.00141372
2009,mar,6.8,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,6.9,0,,,,,,,,,,,,,,,,,0.00047124,0.00047124
2009,mar,6.9,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,7.1,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,7.1,(en blanco),,,,,,,,,,,,,,1.49E-05,,,,1.49E-05
2009,mar,7.2,0,,,,,,,0.0015708,,,,,,,,,,,0.0015708
2009,mar,7.2,(en blanco),,,,7.85E-07,,,,,,,,,,1.57E-06,0.00070686,,,0.000709216
2009,mar,7.3,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,7.3,(en blanco),,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2009,mar,7.4,0,,,,,,,,,,,,,,,0.0015708,,,0.0015708
2009,mar,7.4,(en blanco),,,,7.85E-07,,,7.85E-07,,,,,,,0.00031416,0.0027489,,,0.003064631
2009,mar,8.1,0,,,,,,,,,,,,,,,0.00031416,,,0.00031416
2009,mar,8.1,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,8.2,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,8.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.00106029,,,,0.001061075
2009,mar,8.3,0,,,,,,,,,,,,,,,0.0019635,,,0.0019635
2009,mar,8.3,(en blanco),,,,,,,,,,,,,,,0.0047124,,,0.0047124
2009,mar,9.1,3,,,,,,,,,0,,,,,,,,,0
2009,mar,1.1O,5.5,,,,,,,,,,,,,,,0.00176715,,,0.00176715
2009,mar,1.1O,(en blanco),,,,,,,,,,,,,,0.0098175,0.00058905,,,0.01040655
2009,mar,1.1OO,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.1OO,(en blanco),,,,,,,0.00691152,,,,,,,0.03879876,,,,0.04571028
2009,mar,1.2O,0,,,,,,,,,,,,,,0.0176715,,,,0.0176715
2009,mar,1.2O,(en blanco),,,,7.85E-07,,,,,,,,,,0.01633632,0.002828225,,,0.019165331
2009,mar,1.3O,0,,,,,,,,,,,,,,0.023562,,,,0.023562
2009,mar,1.3O,(en blanco),,,,7.85E-07,,,,,,,,,,0.0047124,7.85E-07,,,0.004713971
2009,mar,1.4O,0,,,,,,,,,,,,,,,0.05057976,,,0.05057976
2009,mar,1.4O,(en blanco),,,,,,,,,,,,,,,0.00408408,,,0.00408408
2009,mar,1.5O,0,,,,,,,0.01590435,,,,,,,,,,,0.01590435
2009,mar,1.5O,(en blanco),,,,5.02656,,,0.14757666,,,,,,7.85E-07,0.084489405,5.02656,,0.035343,10.32052985
2009,mar,1.6O,0,,,,,,,0.00102102,,,,,,,,,,,0.00102102
2009,mar,1.6O,(en blanco),,,,,,,0.0007854,,,,,,,0.02073456,,,,0.02151996
2009,mar,1.7O,8,,,,,,,,,,,,,,0.0054978,,,,0.0054978
2009,mar,1.8O,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,1.8O,(en blanco),,,,7.85E-07,,,0.070686,7.85E-07,,,,,,0.04924458,,,,0.119932151
2009,mar,1.9O,0,,,,,,,,,,,,,,,0.00047124,,,0.00047124
2009,mar,1.9O,(en blanco),,,,7.85E-07,,,,,,,,,,0.0106029,0.00734349,,,0.017947175
2009,mar,2.1O,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2009,mar,2.1O,(en blanco),,,,7.85E-07,,,0.01602216,,,,,,,,0.0267036,,,0.042726545
2009,mar,2.2O,12,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2009,mar,4.1O,0,,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,6.1O,0,,,,,,,,,,,,,,1.73E-05,,,,1.73E-05
2009,mar,6.1O,(en blanco),,,,7.85E-07,,,,,,,,,,0.003927,,,,0.003927785
2009,mar,80A,0,,,,,,,,,,,,,,0.01869252,,,,0.01869252
2009,mar,80A,(en blanco),,,,7.85E-07,,,0.03400782,,,,,,2.36E-06,0.04335408,,,,0.077365042
2009,mar,81B,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,81B,(en blanco),,,,,,,0.10744272,,,,,,,0.10571484,0.01068144,,0.0188496,0.2426886
2009,mar,82C,0,,,,0.34918884,,,,,,,,,,,,,,0.34918884
2009,mar,82C,(en blanco),,,,,,,0.15849372,,,,,,,0.08073912,0.34918884,,,0.58842168
2009,mar,83D,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,mar,83D,(en blanco),,,,,,,,,,,,,,,0.000019635,,,0.000019635
2009,mar,84E,0,,,,,,,,,,,,,,,0.00494802,,,0.00494802
2009,mar,84E,(en blanco),,,,7.85E-07,,,7.85E-07,,,,,,,0.02603601,,,,0.026037581
2009,may,1.1,35,,,,,,,7.85E-07,,,,,,,,,,,7.85E-07
2009,may,1.101,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,may,1.101,(en blanco),,,,,,,,,,,,,,0.029769016,,,7.85E-07,0.029769802
2009,may,1.11,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,may,1.11,(en blanco),,,,,,,7.85E-07,,,,,,,0.00561561,0.00023562,,,0.005852015
2009,may,1.12,0,,,,,,,,,,,,,,0.01225224,,,,0.01225224
2009,may,1.12,(en blanco),,,,7.85E-07,,,0.01130976,,,,,,,0.00518364,0.0007854,,1.57E-06,0.017281156
2009,may,1.13,0,,,,,,,,,,,,,,,0.00188496,,,0.00188496
2009,may,1.13,(en blanco),,,,7.85E-07,,,6.28E-06,,,,,,,0.001433355,0.00047124,,,0.001911664
2009,may,1.14,0,,,,,,,,,,,,,,7.07E-06,,,,7.07E-06
2009,may,1.14,(en blanco),,,,7.85E-07,,,5.50E-06,,,,,,,7.85E-07,6.52E-05,,,7.23E-05
2009,may,1.15,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2009,may,1.15,(en blanco),,,,,,,7.85E-07,,,,,,,0.00463386,,,,0.004634645
2009,may,1.16,8.3,,,,,,,,,,,,,,1.02E-05,,,,1.02E-05
2009,may,1.16,(en blanco),,,,7.85E-07,,,0.00031416,,,,,,,0.00329868,4.71E-06,,0.000058905,0.003677243
2009,may,1.17,32.5,,,,,,,,,,,,,,0.000007854,,,,0.000007854
2009,may,1.17,(en blanco),,,,7.85E-07,,,,,,,,,,0.0074613,0.00023562,,,0.007697705
2009,may,1.18,8,,,,,,,,,,,,,,7.07E-06,,,,7.07E-06
2009,may,1.18,(en blanco),,,,7.85E-07,,,0.015318442,,,,,,,0.00416262,0.000726495,,,0.020208342
2009,may,1.19,0,,,,,,,,,,,,,,,0.00007854,,,0.00007854
2009,may,1.19,(en blanco),,,,7.85E-07,,,1.57E-06,,,,,,,0.045571264,0.00047124,,,0.04604486
2009,may,1.2,4,,,,,,,0.0058905,,,,,,,,,,,0.0058905
2009,may,1.2,(en blanco),,,,,,,0.0023562,,,,,,,,,,,0.0023562
2009,may,1.21,56,,,,,,,,,,,,,,0.0267036,,,,0.0267036
2009,may,1.21,(en blanco),,,,,,,,,,,,,,1.65E-05,,,,1.65E-05
2009,may,1.22,10,,,,,,,,,,,,,,5.03E-05,,,,5.03E-05
2009,may,1.22,(en blanco),,,,7.85E-07,,,,,,,,,1.57E-06,0.044459923,0.000003927,,,0.044466206
2009,may,1.23,0,,,,,,,0.0180642,,,,,,,,,,,0.0180642
2009,may,1.23,(en blanco),,,,7.85E-07,,,0.0031416,,,,,,,0.01484406,,,,0.017986445
2009,may,1.24,0,,,,,,,,,,,,,,1.57E-06,,,,1.57E-06
2009,may,1.24,(en blanco),,,,7.85E-07,,,0.02222682,,,,,,,0.01782858,0.05976894,,,0.099825125
